ID,Name,Gender,Age,Rating,Degree,Start_Date,Retired,Division,Salary
5688,"Guillory, Javelle",Male,27,8,Ph.D,2/23/2015,FALSE,Engineering,160282
1191,"el-Zia, Jamaal",Male,40,10,Master's,2/23/2000,FALSE,Corporate,167935
4001,"Mckenzie, Valerie",Female,37,8,Ph.D,2/23/2006,FALSE,Engineering,150512
7549,"Holt, Adamina",Female,27,3,Bachelor's,2/23/2014,FALSE,Sales,116583
3890,"Cooper, Reogzhane",Female,63,10,Ph.D,2/23/1979,TRUE,Engineering,
1866,"Ruff, Nikita",Female,59,8,Ph.D,2/23/1983,FALSE,Engineering,201682
6201,"Stuht, Michael",Male,56,9,Bachelor's,2/23/1985,FALSE,Human Resources,152804
7722,"Lu, Kyle",Male,33,9,High School,2/23/2007,FALSE,Sales,91069
7651,"Schloss, Taylor",Female,54,8,Bachelor's,2/23/1987,FALSE,Sales,176647
6321,"Young, Sinamen",Female,51,8,Ph.D,2/23/1990,FALSE,Engineering,197813
9906,"Krien, Danny",Male,42,6,Associate's,2/23/1999,FALSE,Operations,121688
9639,"Kumar, Brandon",Male,57,7,Associate's,2/23/1985,FALSE,Operations,236476
6407,"el-Sultana, Abdur Raqeeb",Male,27,7,Associate's,2/23/2013,FALSE,Sales,122637
9640,"Tigg, Jude",Male,45,9,Bachelor's,2/23/1993,FALSE,Accounting,162282
2451,"Anderson, Emma",Female,36,8,Master's,2/23/2005,FALSE,Human Resources,118093
8396,"Dionicio Magallanes, Venessa",Female,59,7,Master's,2/23/1983,FALSE,Human Resources,198414
7216,"Warren, Saige",Male,53,7,Ph.D,2/23/1988,FALSE,Corporate,221945
7472,"Wilson, Ashley",Female,43,9,Ph.D,2/23/1998,FALSE,Engineering,204496
7982,"Kanamu-Santos, Mileena",Female,36,8,High School,2/23/2005,FALSE,Operations,148093
9734,"Castillo-Jurado, John",Male,30,4,Associate's,2/23/2011,FALSE,Sales,146433
9583,"al-Mohamad, Humaid",Male,38,5,Ph.D,2/23/2002,FALSE,Corporate,163183
9260,"el-Akbar, Qisma",Female,33,6,Master's,2/23/2007,FALSE,Engineering,132302
8229,"Ausec, Jordan",Male,31,7,Bachelor's,2/23/2010,FALSE,Corporate,123743
3024,"Pinzon, Eddie",Male,28,8,Associate's,2/23/2011,FALSE,Sales,138741
5198,"Jones, Darius",Male,52,10,Master's,2/23/1988,FALSE,Human Resources,236839
5015,"Copenhaver, Zoe",Female,59,5,Associate's,2/23/1981,FALSE,Operations,120306
5235,"al-Hammoud, Mahbooba",Female,50,5,Associate's,2/23/1990,FALSE,Human Resources,134132
2353,"Averett, Joshua",Male,38,7,Master's,2/23/2001,FALSE,Engineering,190442
3080,"Pollard, Aundrea Nichelle",Female,34,7,Bachelor's,2/23/2007,FALSE,Sales,146052
5257,"Nguyen, Alexia",Female,64,7,Associate's,2/23/1978,TRUE,Operations,
9484,"Martinez, Juan",Male,45,10,Associate's,2/23/1999,FALSE,Sales,183658
9427,"Najera, Anthony",Male,27,7,Ph.D,2/23/2013,FALSE,Engineering,155007
8089,"al-Hafeez, Maleeka",Female,41,7,Ph.D,2/23/2001,FALSE,Corporate,139466
3288,"Ouellette, Kaci",Female,27,8,Associate's,2/23/2014,FALSE,Human Resources,138349
1410,"Nguyen, Justine",Female,59,8,Master's,2/23/1982,FALSE,Human Resources,231379
8486,"Rorn, Jean Osbert",Male,26,7,Bachelor's,2/23/2016,FALSE,Sales,152911
7812,"Williams, Branaya",Female,59,8,Ph.D,2/23/1982,FALSE,Corporate,235619
6047,"Hernandez, Charles",Male,27,10,Master's,2/23/2015,FALSE,Corporate,165743
5868,"Alexis, Brianna",Female,64,10,High School,2/23/1976,FALSE,Operations,176120
9548,"Two Crow, Troy",Male,29,7,Master's,2/23/2011,FALSE,Sales,167242
1030,"al-Arafat, Kabeera",Female,63,6,Associate's,2/23/1979,TRUE,Sales,
2241,"Lara-Salgado, Brandon",Male,37,10,High School,2/23/2006,FALSE,Operations,109870
3912,"Marks, Ashley",Female,49,7,Associate's,2/23/1991,FALSE,Operations,103097
2924,"Mills, Tasia",Female,65,8,High School,2/23/1977,FALSE,Operations,138212
4199,"Peterson, Dakota",Male,41,8,High School,2/23/2002,FALSE,Operations,130398
2768,"Brown, Brea",Female,53,7,Associate's,2/23/1990,FALSE,Sales,150275
5374,"Weiss, Stephani",Female,30,4,Ph.D,2/23/2011,FALSE,Engineering,122095
3480,"Moline, Luanne",Female,64,8,Ph.D,2/23/1975,FALSE,Engineering,188499
6035,"al-Haidar, Muneeb",Male,59,4,High School,2/23/1982,FALSE,Operations,148485
3540,"Tarango, Jose",Male,30,10,Bachelor's,2/23/2011,FALSE,Corporate,167494
9153,"Walton, Gequan",Male,54,10,Bachelor's,2/23/1986,FALSE,Human Resources,230536
3546,"Stewart, Andrew",Male,28,10,Associate's,2/23/2012,FALSE,Sales,140879
1676,"Quintana, Anjelica",Female,52,10,High School,2/23/1989,FALSE,Operations,145804
4316,"Charley, Brittany",Female,50,5,Master's,2/23/1991,FALSE,Sales,127149
2892,"Altman, Robert",Male,34,7,Bachelor's,2/23/2007,FALSE,Accounting,151583
7413,"Mcintosh, Sydni",Female,26,10,Master's,2/23/2015,FALSE,Sales,116356
9367,"Mccreary, Tasha",Female,38,9,Associate's,2/23/2003,FALSE,Sales,172383
8602,"Whitfield, Kevin",Male,44,7,Bachelor's,2/23/1996,FALSE,Sales,183754
1656,"al-Vohra, Saaliha",Female,60,5,Associate's,2/23/1980,TRUE,Operations,
3068,"al-Sharifi, Hawraa",Female,53,7,High School,2/23/1988,FALSE,Operations,149522
4364,"Chafin, Sarah",Female,43,7,High School,2/23/1999,FALSE,Sales,142553
1983,"Grignon, Bailey",Female,38,3,Associate's,2/23/2003,FALSE,Sales,124359
7265,"Kenny, Idraia",Female,46,8,Bachelor's,2/23/1995,FALSE,Accounting,196195
4264,"Martinez, Kaylee",Female,60,9,Associate's,2/23/1981,TRUE,Operations,
3226,"Nemick, Tylin",Male,32,7,Bachelor's,2/23/2008,FALSE,Sales,163364
6258,"Whyte, Samantha",Female,58,2,Associate's,2/23/1983,FALSE,Sales,168632
4204,"Butler, Alexa",Female,43,7,High School,2/23/1998,FALSE,Operations,106326
1623,"Vaughn, Dah'Som",Male,36,3,Master's,2/23/2005,FALSE,Sales,112165
3322,"Raven, Zechariah",Male,31,2,Associate's,2/23/2012,FALSE,Operations,72578
8456,"Dyer, Joshua",Male,32,5,Ph.D,2/23/2010,FALSE,Engineering,159997
4847,"Barahona, Ali",Male,55,5,High School,2/23/1985,FALSE,Operations,140553
2871,"Wong, Jasmine",Female,54,2,Bachelor's,2/23/1986,FALSE,Accounting,170361
5010,"Marlow, Adail",Male,58,7,Bachelor's,2/23/1983,FALSE,Accounting,205924
9686,"Ward, Ty",Male,63,4,Master's,2/23/1978,TRUE,Human Resources,
6466,"Greenberg, Abby",Female,50,8,Associate's,2/23/1992,FALSE,Sales,135302
7495,"Schwartz, Greta",Female,44,5,Bachelor's,2/23/1998,FALSE,Human Resources,137433
6244,"Verdos, Phoua",Female,32,7,Ph.D,2/23/2012,FALSE,Engineering,166170
1073,"Pisciotta, Alyssa",Female,38,5,High School,2/23/2004,FALSE,Sales,90922
7137,"el-Salim, Ridwaan",Male,63,9,Bachelor's,2/23/1979,TRUE,Sales,
3919,"Belo, Ondra",Female,45,8,High School,2/23/1995,FALSE,Sales,150637
6093,"Bilenduke, Melinda",Female,35,8,Associate's,2/23/2006,FALSE,Sales,94759
4649,"Castillo, Samuel",Male,59,5,Bachelor's,2/23/1982,FALSE,Human Resources,172577
2802,"Hatch, Sang",Male,50,10,High School,2/23/1989,FALSE,Operations,122551
4788,"Prado, Eddie",Male,51,8,Ph.D,2/23/1991,FALSE,Corporate,208071
7283,"Woodson, Racheal",Female,60,10,Associate's,2/23/1982,FALSE,Operations,150730
5271,"Leschinsky, Johanna",Female,36,4,Ph.D,2/23/2004,FALSE,Corporate,160364
6681,"Bruns, Austin",Male,41,8,Ph.D,2/23/2002,FALSE,Engineering,188656
2031,"Martinez, Caleb",Male,57,8,Ph.D,2/23/1984,FALSE,Engineering,218430
2066,"Gonzales, Alicia",Female,32,2,High School,2/23/2008,FALSE,Operations,84032
3239,"Larson, Trusten",Male,37,5,Bachelor's,2/23/2002,FALSE,Human Resources,149789
3717,"Levy-Minter, Quintin",Male,53,10,Bachelor's,2/23/1989,FALSE,Operations,172703
4209,"Dena, Gianna",Female,49,6,Master's,2/23/1991,FALSE,Accounting,185445
